"network_id";"null_model";"replicate";"metric";"value"
"D21_84_connectance";"connectance";96;"richness";27
"D21_84_connectance";"connectance";96;"connectance";0,418300653594771
"D21_84_connectance";"connectance";96;"degree.shannon";3,19361488883264
"D21_84_connectance";"connectance";96;"degree.mean";4,74074074074074
"D21_84_connectance";"connectance";96;"degree.sd";2,15892766459848
"D21_84_connectance";"connectance";96;"degree.skewness";0,48191155027969
"D21_84_connectance";"connectance";96;"degree.kurtosis";3,01939999163085
"D21_84_connectance";"connectance";96;"modularity.betweenness";0,2066650390625
"D21_84_connectance";"connectance";96;"modularity.infomap";0
"D21_84_connectance";"connectance";96;"nestedness";17,9058142594054
"D21_84_connectance";"connectance";96;"centrality.degree";0,218461538461538
"D21_84_connectance";"connectance";96;"centrality.eigen";0,24475409423247
"D21_84_connectance";"connectance";96;"interaction.overlap";0,371419545467988
"D21_84_connectance";"connectance";96;"link.density";4,74074074074074
