"network_id";"null_model";"replicate";"metric";"value"
"M22_89_connectance";"connectance";54;"richness";31
"M22_89_connectance";"connectance";54;"connectance";0,245
"M22_89_connectance";"connectance";54;"degree.shannon";3,3042890334773
"M22_89_connectance";"connectance";54;"degree.mean";3,16129032258065
"M22_89_connectance";"connectance";54;"degree.sd";1,69502751587397
"M22_89_connectance";"connectance";54;"degree.skewness";0,996094688735465
"M22_89_connectance";"connectance";54;"degree.kurtosis";3,22613530424182
"M22_89_connectance";"connectance";54;"modularity.betweenness";0,431278633902541
"M22_89_connectance";"connectance";54;"modularity.infomap";0,445231153685964
"M22_89_connectance";"connectance";54;"nestedness";12
"M22_89_connectance";"connectance";54;"centrality.degree";0,136781609195402
"M22_89_connectance";"connectance";54;"centrality.eigen";0,270834149825083
"M22_89_connectance";"connectance";54;"interaction.overlap";0,269422799422799
"M22_89_connectance";"connectance";54;"link.density";3,16129032258065
