"network_id";"null_model";"replicate";"metric";"value"
"WOL_050_connectance";"connectance";57;"richness";47
"WOL_050_connectance";"connectance";57;"connectance";0,345588235294118
"WOL_050_connectance";"connectance";57;"degree.shannon";3,69656060968706
"WOL_050_connectance";"connectance";57;"degree.mean";6
"WOL_050_connectance";"connectance";57;"degree.sd";3,47037148744476
"WOL_050_connectance";"connectance";57;"degree.skewness";0,886424706337753
"WOL_050_connectance";"connectance";57;"degree.kurtosis";2,71817044403029
"WOL_050_connectance";"connectance";57;"modularity.betweenness";0,150269101151853
"WOL_050_connectance";"connectance";57;"modularity.infomap";0
"WOL_050_connectance";"connectance";57;"nestedness";17,7882563445944
"WOL_050_connectance";"connectance";57;"centrality.degree";0,181642512077295
"WOL_050_connectance";"connectance";57;"centrality.eigen";0,22771673823363
"WOL_050_connectance";"connectance";57;"interaction.overlap";0,313041984927798
"WOL_050_connectance";"connectance";57;"link.density";6
