"network_id";"null_model";"replicate";"metric";"value"
"mangal_1019_connectance";"connectance";22;"richness";30
"mangal_1019_connectance";"connectance";22;"connectance";0,48989898989899
"mangal_1019_connectance";"connectance";22;"degree.shannon";3,32401216762936
"mangal_1019_connectance";"connectance";22;"degree.mean";6,46666666666667
"mangal_1019_connectance";"connectance";22;"degree.sd";2,51524089931943
"mangal_1019_connectance";"connectance";22;"degree.skewness";0,0531131264815625
"mangal_1019_connectance";"connectance";22;"degree.kurtosis";2,25656288027312
"mangal_1019_connectance";"connectance";22;"modularity.betweenness";0,118290997980657
"mangal_1019_connectance";"connectance";22;"modularity.infomap";0
"mangal_1019_connectance";"connectance";22;"nestedness";18,6146228402866
"mangal_1019_connectance";"connectance";22;"centrality.degree";0,167487684729064
"mangal_1019_connectance";"connectance";22;"centrality.eigen";0,204000956980655
"mangal_1019_connectance";"connectance";22;"interaction.overlap";0,511187204395249
"mangal_1019_connectance";"connectance";22;"link.density";6,46666666666667
