"network_id";"null_model";"replicate";"metric";"value"
"P22_033_connectance";"connectance";30;"richness";41
"P22_033_connectance";"connectance";30;"connectance";0,117647058823529
"P22_033_connectance";"connectance";30;"degree.shannon";3,60895506164762
"P22_033_connectance";"connectance";30;"degree.mean";2,24390243902439
"P22_033_connectance";"connectance";30;"degree.sd";1,04356331396035
"P22_033_connectance";"connectance";30;"degree.skewness";0,568613666435104
"P22_033_connectance";"connectance";30;"degree.kurtosis";2,70944160692408
"P22_033_connectance";"connectance";30;"modularity.betweenness";0,607041587901701
"P22_033_connectance";"connectance";30;"modularity.infomap";0,595463137996219
"P22_033_connectance";"connectance";30;"nestedness";5,48139158576052
"P22_033_connectance";"connectance";30;"centrality.degree";0,0724358974358974
"P22_033_connectance";"connectance";30;"centrality.eigen";0,396844624739085
"P22_033_connectance";"connectance";30;"interaction.overlap";0,121079804470808
"P22_033_connectance";"connectance";30;"link.density";2,24390243902439
