"network_id";"null_model";"replicate";"metric";"value"
"B22_22_connectance";"connectance";97;"richness";73
"B22_22_connectance";"connectance";97;"connectance";0,167133520074697
"B22_22_connectance";"connectance";97;"degree.shannon";4,12570226205709
"B22_22_connectance";"connectance";97;"degree.mean";4,9041095890411
"B22_22_connectance";"connectance";97;"degree.sd";2,87307608845392
"B22_22_connectance";"connectance";97;"degree.skewness";0,836196706942635
"B22_22_connectance";"connectance";97;"degree.kurtosis";3,07810819712244
"B22_22_connectance";"connectance";97;"modularity.betweenness";0,306497924534191
"B22_22_connectance";"connectance";97;"modularity.infomap";0
"B22_22_connectance";"connectance";97;"nestedness";9,034194249038
"B22_22_connectance";"connectance";97;"centrality.degree";0,115610328638498
"B22_22_connectance";"connectance";97;"centrality.eigen";0,287523655507308
"B22_22_connectance";"connectance";97;"interaction.overlap";0,189346168546874
"B22_22_connectance";"connectance";97;"link.density";4,9041095890411
