"network_id";"null_model";"replicate";"metric";"value"
"M22_105_connectance";"connectance";91;"richness";43
"M22_105_connectance";"connectance";91;"connectance";0,172335600907029
"M22_105_connectance";"connectance";91;"degree.shannon";3,66218007835671
"M22_105_connectance";"connectance";91;"degree.mean";3,53488372093023
"M22_105_connectance";"connectance";91;"degree.sd";1,56370800479261
"M22_105_connectance";"connectance";91;"degree.skewness";0,237070986163297
"M22_105_connectance";"connectance";91;"degree.kurtosis";2,09841251673756
"M22_105_connectance";"connectance";91;"modularity.betweenness";0,44018351800554
"M22_105_connectance";"connectance";91;"modularity.infomap";0,403826177285319
"M22_105_connectance";"connectance";91;"nestedness";6,39077853363568
"M22_105_connectance";"connectance";91;"centrality.degree";0,086527293844367
"M22_105_connectance";"connectance";91;"centrality.eigen";0,327934329555554
"M22_105_connectance";"connectance";91;"interaction.overlap";0,180202840747058
"M22_105_connectance";"connectance";91;"link.density";3,53488372093023
