"network_id";"null_model";"replicate";"metric";"value"
"mangal_5020_connectance";"connectance";53;"richness";51
"mangal_5020_connectance";"connectance";53;"connectance";0,152777777777778
"mangal_5020_connectance";"connectance";53;"degree.shannon";3,72660272785088
"mangal_5020_connectance";"connectance";53;"degree.mean";3,01960784313725
"mangal_5020_connectance";"connectance";53;"degree.sd";2,06388174155819
"mangal_5020_connectance";"connectance";53;"degree.skewness";1,22800487367028
"mangal_5020_connectance";"connectance";53;"degree.kurtosis";3,90206197765164
"mangal_5020_connectance";"connectance";53;"modularity.betweenness";0,507336819025131
"mangal_5020_connectance";"connectance";53;"modularity.infomap";0,506746500252994
"mangal_5020_connectance";"connectance";53;"nestedness";5,88066930867459
"mangal_5020_connectance";"connectance";53;"centrality.degree";0,124489795918367
"mangal_5020_connectance";"connectance";53;"centrality.eigen";0,406117501624145
"mangal_5020_connectance";"connectance";53;"interaction.overlap";0,175710117546852
"mangal_5020_connectance";"connectance";53;"link.density";3,01960784313725
