"network_id";"null_model";"replicate";"metric";"value"
"D21_36_connectance";"connectance";23;"richness";31
"D21_36_connectance";"connectance";23;"connectance";0,253588516746411
"D21_36_connectance";"connectance";23;"degree.shannon";3,30468944737174
"D21_36_connectance";"connectance";23;"degree.mean";3,41935483870968
"D21_36_connectance";"connectance";23;"degree.sd";1,83982233831399
"D21_36_connectance";"connectance";23;"degree.skewness";1,25662870857064
"D21_36_connectance";"connectance";23;"degree.kurtosis";4,82034659467942
"D21_36_connectance";"connectance";23;"modularity.betweenness";0,334638661445354
"D21_36_connectance";"connectance";23;"modularity.infomap";0,449092203631185
"D21_36_connectance";"connectance";23;"nestedness";11,2658227848101
"D21_36_connectance";"connectance";23;"centrality.degree";0,198850574712644
"D21_36_connectance";"connectance";23;"centrality.eigen";0,409129181030399
"D21_36_connectance";"connectance";23;"interaction.overlap";0,265492679066086
"D21_36_connectance";"connectance";23;"link.density";3,41935483870968
