"network_id";"null_model";"replicate";"metric";"value"
"TI5_connectance";"connectance";86;"richness";44
"TI5_connectance";"connectance";86;"connectance";0,0833333333333333
"TI5_connectance";"connectance";86;"degree.shannon";3,61322537015735
"TI5_connectance";"connectance";86;"degree.mean";1,72727272727273
"TI5_connectance";"connectance";86;"degree.sd";1,16865329697957
"TI5_connectance";"connectance";86;"degree.skewness";2,49003013241546
"TI5_connectance";"connectance";86;"degree.kurtosis";10,765578123053
"TI5_connectance";"connectance";86;"modularity.betweenness";0,721952908587257
"TI5_connectance";"connectance";86;"modularity.infomap";0,711565096952908
"TI5_connectance";"connectance";86;"nestedness";4,21089879688606
"TI5_connectance";"connectance";86;"centrality.degree";0,128460686600221
"TI5_connectance";"connectance";86;"centrality.eigen";0,709006541982115
"TI5_connectance";"connectance";86;"interaction.overlap";0,0815431721248896
"TI5_connectance";"connectance";86;"link.density";1,72727272727273
