"network_id";"null_model";"replicate";"metric";"value"
"WOL_051_connectance";"connectance";93;"richness";371
"WOL_051_connectance";"connectance";93;"connectance";0,0353301435406699
"WOL_051_connectance";"connectance";93;"degree.shannon";5,71060441590109
"WOL_051_connectance";"connectance";93;"degree.mean";4,97574123989218
"WOL_051_connectance";"connectance";93;"degree.sd";3,38709062397575
"WOL_051_connectance";"connectance";93;"degree.skewness";1,30379111354845
"WOL_051_connectance";"connectance";93;"degree.kurtosis";4,30268809289426
"WOL_051_connectance";"connectance";93;"modularity.betweenness";0,402984286249206
"WOL_051_connectance";"connectance";93;"modularity.infomap";0,407283353424992
"WOL_051_connectance";"connectance";93;"nestedness";1,85313941875443
"WOL_051_connectance";"connectance";93;"centrality.degree";0,0408261920457042
"WOL_051_connectance";"connectance";93;"centrality.eigen";0,320450806952175
"WOL_051_connectance";"connectance";93;"interaction.overlap";0,0349251610011552
"WOL_051_connectance";"connectance";93;"link.density";4,97574123989218
