"network_id";"null_model";"replicate";"metric";"value"
"D21_35_connectance";"connectance";19;"richness";84
"D21_35_connectance";"connectance";19;"connectance";0,163247863247863
"D21_35_connectance";"connectance";19;"degree.shannon";4,18341511739125
"D21_35_connectance";"connectance";19;"degree.mean";4,54761904761905
"D21_35_connectance";"connectance";19;"degree.sd";3,4023548255805
"D21_35_connectance";"connectance";19;"degree.skewness";1,16378965270167
"D21_35_connectance";"connectance";19;"degree.kurtosis";3,24422590804394
"D21_35_connectance";"connectance";19;"modularity.betweenness";0,360105260272471
"D21_35_connectance";"connectance";19;"modularity.infomap";0,385926920862915
"D21_35_connectance";"connectance";19;"nestedness";7,37989464999683
"D21_35_connectance";"connectance";19;"centrality.degree";0,104319717895974
"D21_35_connectance";"connectance";19;"centrality.eigen";0,326356918024518
"D21_35_connectance";"connectance";19;"interaction.overlap";0,146116447654909
"D21_35_connectance";"connectance";19;"link.density";4,54761904761905
