"network_id";"null_model";"replicate";"metric";"value"
"B22_16_connectance";"connectance";91;"richness";113
"B22_16_connectance";"connectance";91;"connectance";0,0545454545454545
"B22_16_connectance";"connectance";91;"degree.shannon";4,55090358406164
"B22_16_connectance";"connectance";91;"degree.mean";2,60176991150442
"B22_16_connectance";"connectance";91;"degree.sd";1,61211829927965
"B22_16_connectance";"connectance";91;"degree.skewness";1,07430334966585
"B22_16_connectance";"connectance";91;"degree.kurtosis";3,76187712914759
"B22_16_connectance";"connectance";91;"modularity.betweenness";0,653223194039521
"B22_16_connectance";"connectance";91;"modularity.infomap";0,640797815724929
"B22_16_connectance";"connectance";91;"nestedness";2,34482119696127
"B22_16_connectance";"connectance";91;"centrality.degree";0,0490669240669241
"B22_16_connectance";"connectance";91;"centrality.eigen";0,462335058167011
"B22_16_connectance";"connectance";91;"interaction.overlap";0,0636065793616814
"B22_16_connectance";"connectance";91;"link.density";2,60176991150442
