"network_id";"null_model";"replicate";"metric";"value"
"B22_37_connectance";"connectance";4;"richness";178
"B22_37_connectance";"connectance";4;"connectance";0,0665180230397622
"B22_37_connectance";"connectance";4;"degree.shannon";4,9252457084916
"B22_37_connectance";"connectance";4;"degree.mean";4,02247191011236
"B22_37_connectance";"connectance";4;"degree.sd";3,13708464498935
"B22_37_connectance";"connectance";4;"degree.skewness";1,49648453814962
"B22_37_connectance";"connectance";4;"degree.kurtosis";4,48540091149479
"B22_37_connectance";"connectance";4;"modularity.betweenness";0,479405293218064
"B22_37_connectance";"connectance";4;"modularity.infomap";0,480208951031491
"B22_37_connectance";"connectance";4;"nestedness";3,05876762194558
"B22_37_connectance";"connectance";4;"centrality.degree";0,0627247046738572
"B22_37_connectance";"connectance";4;"centrality.eigen";0,337981072932455
"B22_37_connectance";"connectance";4;"interaction.overlap";0,0646857524141708
"B22_37_connectance";"connectance";4;"link.density";4,02247191011236
