"network_id";"null_model";"replicate";"metric";"value"
"mangal_19_connectance";"connectance";6;"richness";645
"mangal_19_connectance";"connectance";6;"connectance";0,0347769028871391
"mangal_19_connectance";"connectance";6;"degree.shannon";6,41329939792811
"mangal_19_connectance";"connectance";6;"degree.mean";10,8297213622291
"mangal_19_connectance";"connectance";6;"degree.sd";3,67123098926017
"mangal_19_connectance";"connectance";6;"degree.skewness";0,44878940894988
"mangal_19_connectance";"connectance";6;"degree.kurtosis";3,02449300321605
"mangal_19_connectance";"connectance";6;"modularity.betweenness";0,171180885524392
"mangal_19_connectance";"connectance";6;"modularity.infomap";0
"mangal_19_connectance";"connectance";6;"nestedness";1,85439449707375
"mangal_19_connectance";"connectance";6;"centrality.degree";0,0220376522702104
"mangal_19_connectance";"connectance";6;"centrality.eigen";0,18915112969049
"mangal_19_connectance";"connectance";6;"interaction.overlap";0,0370009552171268
"mangal_19_connectance";"connectance";6;"link.density";10,8297213622291
