"network_id";"null_model";"replicate";"metric";"value"
"WOL_065_connectance";"connectance";28;"richness";72
"WOL_065_connectance";"connectance";28;"connectance";0,0946843853820598
"WOL_065_connectance";"connectance";28;"degree.shannon";4,14424594116201
"WOL_065_connectance";"connectance";28;"degree.mean";3,16666666666667
"WOL_065_connectance";"connectance";28;"degree.sd";1,66149432147139
"WOL_065_connectance";"connectance";28;"degree.skewness";0,753491336803741
"WOL_065_connectance";"connectance";28;"degree.kurtosis";3,04154518950437
"WOL_065_connectance";"connectance";28;"modularity.betweenness";0,533010156971376
"WOL_065_connectance";"connectance";28;"modularity.infomap";0,529509079716836
"WOL_065_connectance";"connectance";28;"nestedness";5,1667939903234
"WOL_065_connectance";"connectance";28;"centrality.degree";0,0700201207243461
"WOL_065_connectance";"connectance";28;"centrality.eigen";0,408611425706504
"WOL_065_connectance";"connectance";28;"interaction.overlap";0,0963404662160747
"WOL_065_connectance";"connectance";28;"link.density";3,16666666666667
