"network_id";"null_model";"replicate";"metric";"value"
"TI91_connectance";"connectance";76;"richness";93
"TI91_connectance";"connectance";76;"connectance";0,0631127450980392
"TI91_connectance";"connectance";76;"degree.shannon";4,30455404081816
"TI91_connectance";"connectance";76;"degree.mean";2,21505376344086
"TI91_connectance";"connectance";76;"degree.sd";1,64084722525995
"TI91_connectance";"connectance";76;"degree.skewness";1,55170554094084
"TI91_connectance";"connectance";76;"degree.kurtosis";5,06190133679044
"TI91_connectance";"connectance";76;"modularity.betweenness";0,699264775190876
"TI91_connectance";"connectance";76;"modularity.infomap";0,672259402394194
"TI91_connectance";"connectance";76;"nestedness";2,41545893719807
"TI91_connectance";"connectance";76;"centrality.degree";0,0642618251313904
"TI91_connectance";"connectance";76;"centrality.eigen";0,610341974235948
"TI91_connectance";"connectance";76;"interaction.overlap";0,0751118672993673
"TI91_connectance";"connectance";76;"link.density";2,21505376344086
