"network_id";"null_model";"replicate";"metric";"value"
"TI109_connectance";"connectance";95;"richness";113
"TI109_connectance";"connectance";95;"connectance";0,0790411402656301
"TI109_connectance";"connectance";95;"degree.shannon";4,63052553160661
"TI109_connectance";"connectance";95;"degree.mean";4,31858407079646
"TI109_connectance";"connectance";95;"degree.sd";1,86731992211557
"TI109_connectance";"connectance";95;"degree.skewness";0,282495622762719
"TI109_connectance";"connectance";95;"degree.kurtosis";2,65665777661113
"TI109_connectance";"connectance";95;"modularity.betweenness";0,467582639075517
"TI109_connectance";"connectance";95;"modularity.infomap";0,47001814028487
"TI109_connectance";"connectance";95;"nestedness";3,89669303844886
"TI109_connectance";"connectance";95;"centrality.degree";0,0425514800514801
"TI109_connectance";"connectance";95;"centrality.eigen";0,340396214918543
"TI109_connectance";"connectance";95;"interaction.overlap";0,079425495978784
"TI109_connectance";"connectance";95;"link.density";4,31858407079646
