"network_id";"null_model";"replicate";"metric";"value"
"AI22_1285_connectance";"connectance";13;"richness";61
"AI22_1285_connectance";"connectance";13;"connectance";0,103785103785104
"AI22_1285_connectance";"connectance";13;"degree.shannon";3,96807454791975
"AI22_1285_connectance";"connectance";13;"degree.mean";2,78688524590164
"AI22_1285_connectance";"connectance";13;"degree.sd";1,55042740449594
"AI22_1285_connectance";"connectance";13;"degree.skewness";1,06324312448188
"AI22_1285_connectance";"connectance";13;"degree.kurtosis";4,14224215334232
"AI22_1285_connectance";"connectance";13;"modularity.betweenness";0,554878892733564
"AI22_1285_connectance";"connectance";13;"modularity.infomap";0,546020761245675
"AI22_1285_connectance";"connectance";13;"nestedness";4,36700336700337
"AI22_1285_connectance";"connectance";13;"centrality.degree";0,0898305084745763
"AI22_1285_connectance";"connectance";13;"centrality.eigen";0,474579028721174
"AI22_1285_connectance";"connectance";13;"interaction.overlap";0,112859677485528
"AI22_1285_connectance";"connectance";13;"link.density";2,78688524590164
