"network_id";"null_model";"replicate";"metric";"value"
"D21_29_connectance";"connectance";54;"richness";84
"D21_29_connectance";"connectance";54;"connectance";0,163247863247863
"D21_29_connectance";"connectance";54;"degree.shannon";4,17297649547103
"D21_29_connectance";"connectance";54;"degree.mean";4,54761904761905
"D21_29_connectance";"connectance";54;"degree.sd";3,4480822744243
"D21_29_connectance";"connectance";54;"degree.skewness";1,08950511818751
"D21_29_connectance";"connectance";54;"degree.kurtosis";3,00815962120993
"D21_29_connectance";"connectance";54;"modularity.betweenness";0,363065705435706
"D21_29_connectance";"connectance";54;"modularity.infomap";0,406937858063101
"D21_29_connectance";"connectance";54;"nestedness";9,97664497997683
"D21_29_connectance";"connectance";54;"centrality.degree";0,104319717895974
"D21_29_connectance";"connectance";54;"centrality.eigen";0,337147578921176
"D21_29_connectance";"connectance";54;"interaction.overlap";0,143291845564035
"D21_29_connectance";"connectance";54;"link.density";4,54761904761905
