"network_id";"null_model";"replicate";"metric";"value"
"AI22_1128_connectance";"connectance";99;"richness";39
"AI22_1128_connectance";"connectance";99;"connectance";0,102272727272727
"AI22_1128_connectance";"connectance";99;"degree.shannon";3,57370368548474
"AI22_1128_connectance";"connectance";99;"degree.mean";1,84615384615385
"AI22_1128_connectance";"connectance";99;"degree.sd";0,812354004323288
"AI22_1128_connectance";"connectance";99;"degree.skewness";0,881020519001637
"AI22_1128_connectance";"connectance";99;"degree.kurtosis";3,55480070759155
"AI22_1128_connectance";"connectance";99;"modularity.betweenness";0,732638888888889
"AI22_1128_connectance";"connectance";99;"modularity.infomap";0,733796296296296
"AI22_1128_connectance";"connectance";99;"nestedness";2,36818588025022
"AI22_1128_connectance";"connectance";99;"centrality.degree";0,0597439544807966
"AI22_1128_connectance";"connectance";99;"centrality.eigen";0,855053591831554
"AI22_1128_connectance";"connectance";99;"interaction.overlap";0,109002976190476
"AI22_1128_connectance";"connectance";99;"link.density";1,84615384615385
