"network_id";"null_model";"replicate";"metric";"value"
"P22_321_connectance";"connectance";5;"richness";97
"P22_321_connectance";"connectance";5;"connectance";0,0850793650793651
"P22_321_connectance";"connectance";5;"degree.shannon";4,29349840704295
"P22_321_connectance";"connectance";5;"degree.mean";2,76288659793814
"P22_321_connectance";"connectance";5;"degree.sd";2,30386087125272
"P22_321_connectance";"connectance";5;"degree.skewness";1,6481073373867
"P22_321_connectance";"connectance";5;"degree.kurtosis";5,08703594438107
"P22_321_connectance";"connectance";5;"modularity.betweenness";0,583704611271998
"P22_321_connectance";"connectance";5;"modularity.infomap";0,567108487413678
"P22_321_connectance";"connectance";5;"nestedness";3,46848739495798
"P22_321_connectance";"connectance";5;"centrality.degree";0,087609649122807
"P22_321_connectance";"connectance";5;"centrality.eigen";0,407695814089224
"P22_321_connectance";"connectance";5;"interaction.overlap";0,102290236170104
"P22_321_connectance";"connectance";5;"link.density";2,76288659793814
