"network_id";"null_model";"replicate";"metric";"value"
"AI22_1137_connectance";"connectance";36;"richness";21
"AI22_1137_connectance";"connectance";36;"connectance";0,18
"AI22_1137_connectance";"connectance";36;"degree.shannon";2,94775760534898
"AI22_1137_connectance";"connectance";36;"degree.mean";1,71428571428571
"AI22_1137_connectance";"connectance";36;"degree.sd";0,783763812819726
"AI22_1137_connectance";"connectance";36;"degree.skewness";0,534254338485049
"AI22_1137_connectance";"connectance";36;"degree.kurtosis";1,88939967550027
"AI22_1137_connectance";"connectance";36;"modularity.betweenness";0,649691358024691
"AI22_1137_connectance";"connectance";36;"modularity.infomap";0,649691358024691
"AI22_1137_connectance";"connectance";36;"nestedness";6,5
"AI22_1137_connectance";"connectance";36;"centrality.degree";0,0710526315789474
"AI22_1137_connectance";"connectance";36;"centrality.eigen";0,677699624292923
"AI22_1137_connectance";"connectance";36;"interaction.overlap";0,187333333333333
"AI22_1137_connectance";"connectance";36;"link.density";1,71428571428571
