"network_id";"null_model";"replicate";"metric";"value"
"P22_121_connectance";"connectance";77;"richness";81
"P22_121_connectance";"connectance";77;"connectance";0,0748626373626374
"P22_121_connectance";"connectance";77;"degree.shannon";4,24734459987059
"P22_121_connectance";"connectance";77;"degree.mean";2,69135802469136
"P22_121_connectance";"connectance";77;"degree.sd";1,53004881710227
"P22_121_connectance";"connectance";77;"degree.skewness";1,05623063476531
"P22_121_connectance";"connectance";77;"degree.kurtosis";3,35906574967334
"P22_121_connectance";"connectance";77;"modularity.betweenness";0,60192744718458
"P22_121_connectance";"connectance";77;"modularity.infomap";0,586482619308139
"P22_121_connectance";"connectance";77;"nestedness";2,48671222475323
"P22_121_connectance";"connectance";77;"centrality.degree";0,0552215189873418
"P22_121_connectance";"connectance";77;"centrality.eigen";0,399573199535244
"P22_121_connectance";"connectance";77;"interaction.overlap";0,0808577618526598
"P22_121_connectance";"connectance";77;"link.density";2,69135802469136
