"network_id";"null_model";"replicate";"metric";"value"
"M22_115_connectance";"connectance";46;"richness";55
"M22_115_connectance";"connectance";46;"connectance";0,157967032967033
"M22_115_connectance";"connectance";46;"degree.shannon";3,92800506327274
"M22_115_connectance";"connectance";46;"degree.mean";4,18181818181818
"M22_115_connectance";"connectance";46;"degree.sd";1,62265111253055
"M22_115_connectance";"connectance";46;"degree.skewness";-0,0607350174787076
"M22_115_connectance";"connectance";46;"degree.kurtosis";2,13799458402287
"M22_115_connectance";"connectance";46;"modularity.betweenness";0,393232514177694
"M22_115_connectance";"connectance";46;"modularity.infomap";0,419735349716446
"M22_115_connectance";"connectance";46;"nestedness";8,7334247828075
"M22_115_connectance";"connectance";46;"centrality.degree";0,0733752620545073
"M22_115_connectance";"connectance";46;"centrality.eigen";0,284138495983411
"M22_115_connectance";"connectance";46;"interaction.overlap";0,169063631946285
"M22_115_connectance";"connectance";46;"link.density";4,18181818181818
