"network_id";"null_model";"replicate";"metric";"value"
"AI22_967_degdist";"degree_distribution";30;"richness";91
"AI22_967_degdist";"degree_distribution";30;"connectance";0,0582010582010582
"AI22_967_degdist";"degree_distribution";30;"degree.shannon";4,03235464814878
"AI22_967_degdist";"degree_distribution";30;"degree.mean";2,17582417582418
"AI22_967_degdist";"degree_distribution";30;"degree.sd";2,89671617369817
"AI22_967_degdist";"degree_distribution";30;"degree.skewness";3,73207592862466
"AI22_967_degdist";"degree_distribution";30;"degree.kurtosis";18,2833287793551
"AI22_967_degdist";"degree_distribution";30;"modularity.betweenness";0,678247117641057
"AI22_967_degdist";"degree_distribution";30;"modularity.infomap";0,658657279869401
"AI22_967_degdist";"degree_distribution";30;"nestedness";8,81213913533305
"AI22_967_degdist";"degree_distribution";30;"centrality.degree";0,191136079900125
"AI22_967_degdist";"degree_distribution";30;"centrality.eigen";0,519315184929441
"AI22_967_degdist";"degree_distribution";30;"interaction.overlap";0,12666710548325
"AI22_967_degdist";"degree_distribution";30;"link.density";2,17582417582418
