"network_id";"null_model";"replicate";"metric";"value"
"M22_40_degdist";"degree_distribution";31;"richness";62
"M22_40_degdist";"degree_distribution";31;"connectance";0,110991379310345
"M22_40_degdist";"degree_distribution";31;"degree.shannon";3,72880453514957
"M22_40_degdist";"degree_distribution";31;"degree.mean";3,32258064516129
"M22_40_degdist";"degree_distribution";31;"degree.sd";3,46303284849901
"M22_40_degdist";"degree_distribution";31;"degree.skewness";2,23250121352442
"M22_40_degdist";"degree_distribution";31;"degree.kurtosis";8,76701583998391
"M22_40_degdist";"degree_distribution";31;"modularity.betweenness";0,431190498633236
"M22_40_degdist";"degree_distribution";31;"modularity.infomap";0,432745781883307
"M22_40_degdist";"degree_distribution";31;"nestedness";22,1089103021651
"M22_40_degdist";"degree_distribution";31;"centrality.degree";0,265573770491803
"M22_40_degdist";"degree_distribution";31;"centrality.eigen";0,489718589074773
"M22_40_degdist";"degree_distribution";31;"interaction.overlap";0,168811812381872
"M22_40_degdist";"degree_distribution";31;"link.density";3,32258064516129
