"network_id";"null_model";"replicate";"metric";"value"
"AI22_795_degdist";"degree_distribution";100;"richness";27
"AI22_795_degdist";"degree_distribution";100;"connectance";0,15
"AI22_795_degdist";"degree_distribution";100;"degree.shannon";3,02456230086901
"AI22_795_degdist";"degree_distribution";100;"degree.mean";1,77777777777778
"AI22_795_degdist";"degree_distribution";100;"degree.sd";1,55250005161237
"AI22_795_degdist";"degree_distribution";100;"degree.skewness";1,94900456724846
"AI22_795_degdist";"degree_distribution";100;"degree.kurtosis";5,3267315527388
"AI22_795_degdist";"degree_distribution";100;"modularity.betweenness";0,627604166666667
"AI22_795_degdist";"degree_distribution";100;"modularity.infomap";0,627604166666667
"AI22_795_degdist";"degree_distribution";100;"nestedness";13,5359116022099
"AI22_795_degdist";"degree_distribution";100;"centrality.degree";0,175384615384615
"AI22_795_degdist";"degree_distribution";100;"centrality.eigen";0,516492343341381
"AI22_795_degdist";"degree_distribution";100;"interaction.overlap";0,213240981240981
"AI22_795_degdist";"degree_distribution";100;"link.density";1,77777777777778
