"network_id";"null_model";"replicate";"metric";"value"
"mangal_1019_degdist";"degree_distribution";10;"richness";30
"mangal_1019_degdist";"degree_distribution";10;"connectance";0,48989898989899
"mangal_1019_degdist";"degree_distribution";10;"degree.shannon";3,22957068753291
"mangal_1019_degdist";"degree_distribution";10;"degree.mean";6,46666666666667
"mangal_1019_degdist";"degree_distribution";10;"degree.sd";3,83930070260946
"mangal_1019_degdist";"degree_distribution";10;"degree.skewness";0,81836099198081
"mangal_1019_degdist";"degree_distribution";10;"degree.kurtosis";3,65676665204706
"mangal_1019_degdist";"degree_distribution";10;"modularity.betweenness";0,015942183016261
"mangal_1019_degdist";"degree_distribution";10;"modularity.infomap";0
"mangal_1019_degdist";"degree_distribution";10;"nestedness";58,6038482166801
"mangal_1019_degdist";"degree_distribution";10;"centrality.degree";0,389162561576355
"mangal_1019_degdist";"degree_distribution";10;"centrality.eigen";0,255952170202152
"mangal_1019_degdist";"degree_distribution";10;"interaction.overlap";0,573839412696661
"mangal_1019_degdist";"degree_distribution";10;"link.density";6,46666666666667
