"network_id";"null_model";"replicate";"metric";"value"
"AI22_1278_degdist";"degree_distribution";46;"richness";64
"AI22_1278_degdist";"degree_distribution";46;"connectance";0,101851851851852
"AI22_1278_degdist";"degree_distribution";46;"degree.shannon";3,77673736239592
"AI22_1278_degdist";"degree_distribution";46;"degree.mean";3,09375
"AI22_1278_degdist";"degree_distribution";46;"degree.sd";3,10001920116941
"AI22_1278_degdist";"degree_distribution";46;"degree.skewness";2,02544038406517
"AI22_1278_degdist";"degree_distribution";46;"degree.kurtosis";7,49233143568996
"AI22_1278_degdist";"degree_distribution";46;"modularity.betweenness";0,451943679216407
"AI22_1278_degdist";"degree_distribution";46;"modularity.infomap";0,470258136924804
"AI22_1278_degdist";"degree_distribution";46;"nestedness";15,5213747249145
"AI22_1278_degdist";"degree_distribution";46;"centrality.degree";0,211469534050179
"AI22_1278_degdist";"degree_distribution";46;"centrality.eigen";0,529960558258722
"AI22_1278_degdist";"degree_distribution";46;"interaction.overlap";0,126934256879755
"AI22_1278_degdist";"degree_distribution";46;"link.density";3,09375
