"network_id";"null_model";"replicate";"metric";"value"
"mangal_948_degdist";"degree_distribution";87;"richness";152
"mangal_948_degdist";"degree_distribution";87;"connectance";0,0667591468701231
"mangal_948_degdist";"degree_distribution";87;"degree.shannon";4,57107099131928
"mangal_948_degdist";"degree_distribution";87;"degree.mean";5,03267973856209
"mangal_948_degdist";"degree_distribution";87;"degree.sd";6,05611728647549
"mangal_948_degdist";"degree_distribution";87;"degree.skewness";3,85566819593219
"mangal_948_degdist";"degree_distribution";87;"degree.kurtosis";23,3667304863294
"mangal_948_degdist";"degree_distribution";87;"modularity.betweenness";0,304196323157362
"mangal_948_degdist";"degree_distribution";87;"modularity.infomap";0,172130207454883
"mangal_948_degdist";"degree_distribution";87;"nestedness";24,4199230385032
"mangal_948_degdist";"degree_distribution";87;"centrality.degree";0,273091669571279
"mangal_948_degdist";"degree_distribution";87;"centrality.eigen";0,445727647018805
"mangal_948_degdist";"degree_distribution";87;"interaction.overlap";0,177647308557466
"mangal_948_degdist";"degree_distribution";87;"link.density";5,03267973856209
