"network_id";"null_model";"replicate";"metric";"value"
"mangal_1032_degdist";"degree_distribution";34;"richness";55
"mangal_1032_degdist";"degree_distribution";34;"connectance";0,16358024691358
"mangal_1032_degdist";"degree_distribution";34;"degree.shannon";3,68145618559677
"mangal_1032_degdist";"degree_distribution";34;"degree.mean";3,85454545454545
"mangal_1032_degdist";"degree_distribution";34;"degree.sd";3,50353356980456
"mangal_1032_degdist";"degree_distribution";34;"degree.skewness";1,93971685777571
"mangal_1032_degdist";"degree_distribution";34;"degree.kurtosis";7,14411119998128
"mangal_1032_degdist";"degree_distribution";34;"modularity.betweenness";0,249243503025988
"mangal_1032_degdist";"degree_distribution";34;"modularity.infomap";0,208615165539338
"mangal_1032_degdist";"degree_distribution";34;"nestedness";21,5243486672058
"mangal_1032_degdist";"degree_distribution";34;"centrality.degree";0,252620545073375
"mangal_1032_degdist";"degree_distribution";34;"centrality.eigen";0,475586990509945
"mangal_1032_degdist";"degree_distribution";34;"interaction.overlap";0,190998048662735
"mangal_1032_degdist";"degree_distribution";34;"link.density";3,85454545454545
