"network_id";"null_model";"replicate";"metric";"value"
"B22_20_degdist";"degree_distribution";15;"richness";70
"B22_20_degdist";"degree_distribution";15;"connectance";0,0760135135135135
"B22_20_degdist";"degree_distribution";15;"degree.shannon";3,92356142487429
"B22_20_degdist";"degree_distribution";15;"degree.mean";2,57142857142857
"B22_20_degdist";"degree_distribution";15;"degree.sd";2,56832110374179
"B22_20_degdist";"degree_distribution";15;"degree.skewness";3,54367436955802
"B22_20_degdist";"degree_distribution";15;"degree.kurtosis";20,0903020866952
"B22_20_degdist";"degree_distribution";15;"modularity.betweenness";0,573086419753086
"B22_20_degdist";"degree_distribution";15;"modularity.infomap";0,56320987654321
"B22_20_degdist";"degree_distribution";15;"nestedness";11,2114261884904
"B22_20_degdist";"degree_distribution";15;"centrality.degree";0,230179028132992
"B22_20_degdist";"degree_distribution";15;"centrality.eigen";0,521244051181308
"B22_20_degdist";"degree_distribution";15;"interaction.overlap";0,192257015987485
"B22_20_degdist";"degree_distribution";15;"link.density";2,57142857142857
