"network_id";"null_model";"replicate";"metric";"value"
"AI22_362_degdist";"degree_distribution";34;"richness";33
"AI22_362_degdist";"degree_distribution";34;"connectance";0,120833333333333
"AI22_362_degdist";"degree_distribution";34;"degree.shannon";3,22955329439109
"AI22_362_degdist";"degree_distribution";34;"degree.mean";1,75757575757576
"AI22_362_degdist";"degree_distribution";34;"degree.sd";1,5417178533681
"AI22_362_degdist";"degree_distribution";34;"degree.skewness";2,23243202219108
"AI22_362_degdist";"degree_distribution";34;"degree.kurtosis";6,98787289090649
"AI22_362_degdist";"degree_distribution";34;"modularity.betweenness";0,643281807372176
"AI22_362_degdist";"degree_distribution";34;"modularity.infomap";0,652199762187871
"AI22_362_degdist";"degree_distribution";34;"nestedness";10,5072463768116
"AI22_362_degdist";"degree_distribution";34;"centrality.degree";0,174395161290323
"AI22_362_degdist";"degree_distribution";34;"centrality.eigen";0,646629748429201
"AI22_362_degdist";"degree_distribution";34;"interaction.overlap";0,136856584773251
"AI22_362_degdist";"degree_distribution";34;"link.density";1,75757575757576
