"network_id";"null_model";"replicate";"metric";"value"
"P22_001_degdist";"degree_distribution";85;"richness";185
"P22_001_degdist";"degree_distribution";85;"connectance";0,0440810522573765
"P22_001_degdist";"degree_distribution";85;"degree.shannon";4,73424800137321
"P22_001_degdist";"degree_distribution";85;"degree.mean";4,02162162162162
"P22_001_degdist";"degree_distribution";85;"degree.sd";4,86441912698816
"P22_001_degdist";"degree_distribution";85;"degree.skewness";2,95614787659686
"P22_001_degdist";"degree_distribution";85;"degree.kurtosis";13,5857717951274
"P22_001_degdist";"degree_distribution";85;"modularity.betweenness";0,432474129957221
"P22_001_degdist";"degree_distribution";85;"modularity.infomap";0,440361602497399
"P22_001_degdist";"degree_distribution";85;"nestedness";10,4919557524337
"P22_001_degdist";"degree_distribution";85;"centrality.degree";0,153718222855785
"P22_001_degdist";"degree_distribution";85;"centrality.eigen";0,538677777126444
"P22_001_degdist";"degree_distribution";85;"interaction.overlap";0,107094734308336
"P22_001_degdist";"degree_distribution";85;"link.density";4,02162162162162
