"network_id";"null_model";"replicate";"metric";"value"
"mangal_1034_degdist";"degree_distribution";100;"richness";44
"mangal_1034_degdist";"degree_distribution";100;"connectance";0,221719457013575
"mangal_1034_degdist";"degree_distribution";100;"degree.shannon";3,45840867165041
"mangal_1034_degdist";"degree_distribution";100;"degree.mean";4,45454545454545
"mangal_1034_degdist";"degree_distribution";100;"degree.sd";3,890683836913
"mangal_1034_degdist";"degree_distribution";100;"degree.skewness";1,38214983122257
"mangal_1034_degdist";"degree_distribution";100;"degree.kurtosis";4,63008832433445
"mangal_1034_degdist";"degree_distribution";100;"modularity.betweenness";0,27884214910454
"mangal_1034_degdist";"degree_distribution";100;"modularity.infomap";2,22044604925031e-16
"mangal_1034_degdist";"degree_distribution";100;"nestedness";49,0753234901079
"mangal_1034_degdist";"degree_distribution";100;"centrality.degree";0,330011074197121
"mangal_1034_degdist";"degree_distribution";100;"centrality.eigen";0,36670519230187
"mangal_1034_degdist";"degree_distribution";100;"interaction.overlap";0,30017559350191
"mangal_1034_degdist";"degree_distribution";100;"link.density";4,45454545454545
