"network_id";"null_model";"replicate";"metric";"value"
"TI134_degdist";"degree_distribution";76;"richness";1069
"TI134_degdist";"degree_distribution";76;"connectance";0,00798177083333333
"TI134_degdist";"degree_distribution";76;"degree.shannon";6,51678038725668
"TI134_degdist";"degree_distribution";76;"degree.mean";3,44059869036483
"TI134_degdist";"degree_distribution";76;"degree.sd";4,04254967575349
"TI134_degdist";"degree_distribution";76;"degree.skewness";3,06699888105831
"TI134_degdist";"degree_distribution";76;"degree.kurtosis";15,7761399550527
"TI134_degdist";"degree_distribution";76;"modularity.betweenness";NA
"TI134_degdist";"degree_distribution";76;"modularity.infomap";0,846744793861241
"TI134_degdist";"degree_distribution";76;"nestedness";1,04702411660604
"TI134_degdist";"degree_distribution";76;"centrality.degree";0,0324196441421045
"TI134_degdist";"degree_distribution";76;"centrality.eigen";0,929887680529873
"TI134_degdist";"degree_distribution";76;"interaction.overlap";0,0127764383406741
"TI134_degdist";"degree_distribution";76;"link.density";3,44059869036483
