"network_id";"null_model";"replicate";"metric";"value"
"mangal_1050_degdist";"degree_distribution";33;"richness";30
"mangal_1050_degdist";"degree_distribution";33;"connectance";0,273684210526316
"mangal_1050_degdist";"degree_distribution";33;"degree.shannon";3,15835680516603
"mangal_1050_degdist";"degree_distribution";33;"degree.mean";3,46666666666667
"mangal_1050_degdist";"degree_distribution";33;"degree.sd";2,47377044809842
"mangal_1050_degdist";"degree_distribution";33;"degree.skewness";0,631318337502624
"mangal_1050_degdist";"degree_distribution";33;"degree.kurtosis";2,10896886982723
"mangal_1050_degdist";"degree_distribution";33;"modularity.betweenness";0,282914201183432
"mangal_1050_degdist";"degree_distribution";33;"modularity.infomap";0,0739644970414201
"mangal_1050_degdist";"degree_distribution";33;"nestedness";32,0379939209726
"mangal_1050_degdist";"degree_distribution";33;"centrality.degree";0,204433497536946
"mangal_1050_degdist";"degree_distribution";33;"centrality.eigen";0,406379834374248
"mangal_1050_degdist";"degree_distribution";33;"interaction.overlap";0,335692023662612
"mangal_1050_degdist";"degree_distribution";33;"link.density";3,46666666666667
