"network_id";"null_model";"replicate";"metric";"value"
"D21_82_degdist";"degree_distribution";91;"richness";61
"D21_82_degdist";"degree_distribution";91;"connectance";0,414596273291925
"D21_82_degdist";"degree_distribution";91;"degree.shannon";3,85745417249351
"D21_82_degdist";"degree_distribution";91;"degree.mean";8,75409836065574
"D21_82_degdist";"degree_distribution";91;"degree.sd";6,81091217019893
"D21_82_degdist";"degree_distribution";91;"degree.skewness";1,62817891194694
"D21_82_degdist";"degree_distribution";91;"degree.kurtosis";5,34278618808616
"D21_82_degdist";"degree_distribution";91;"modularity.betweenness";0,00184460435691358
"D21_82_degdist";"degree_distribution";91;"modularity.infomap";0
"D21_82_degdist";"degree_distribution";91;"nestedness";25,0141486107778
"D21_82_degdist";"degree_distribution";91;"centrality.degree";0,417796610169492
"D21_82_degdist";"degree_distribution";91;"centrality.eigen";0,289356609975864
"D21_82_degdist";"degree_distribution";91;"interaction.overlap";0,41176528693076
"D21_82_degdist";"degree_distribution";91;"link.density";8,75409836065574
