"network_id";"null_model";"replicate";"metric";"value"
"P22_399_degdist";"degree_distribution";96;"richness";111
"P22_399_degdist";"degree_distribution";96;"connectance";0,0754403456297773
"P22_399_degdist";"degree_distribution";96;"degree.shannon";4,21569930278903
"P22_399_degdist";"degree_distribution";96;"degree.mean";4,09009009009009
"P22_399_degdist";"degree_distribution";96;"degree.sd";4,9773113398328
"P22_399_degdist";"degree_distribution";96;"degree.skewness";2,9989715264935
"P22_399_degdist";"degree_distribution";96;"degree.kurtosis";14,6068487895013
"P22_399_degdist";"degree_distribution";96;"modularity.betweenness";0,373372275805857
"P22_399_degdist";"degree_distribution";96;"modularity.infomap";0,382493353257389
"P22_399_degdist";"degree_distribution";96;"nestedness";20,2277697216121
"P22_399_degdist";"degree_distribution";96;"centrality.degree";0,267639699749792
"P22_399_degdist";"degree_distribution";96;"centrality.eigen";0,478165023477233
"P22_399_degdist";"degree_distribution";96;"interaction.overlap";0,180528232209686
"P22_399_degdist";"degree_distribution";96;"link.density";4,09009009009009
