"network_id";"null_model";"replicate";"metric";"value"
"P22_084_degdist";"degree_distribution";34;"richness";107
"P22_084_degdist";"degree_distribution";34;"connectance";0,101652298850575
"P22_084_degdist";"degree_distribution";34;"degree.shannon";4,24928848395844
"P22_084_degdist";"degree_distribution";34;"degree.mean";5,28971962616822
"P22_084_degdist";"degree_distribution";34;"degree.sd";5,36059935010508
"P22_084_degdist";"degree_distribution";34;"degree.skewness";1,6655743787395
"P22_084_degdist";"degree_distribution";34;"degree.kurtosis";5,65518241404124
"P22_084_degdist";"degree_distribution";34;"modularity.betweenness";0,238840539899362
"P22_084_degdist";"degree_distribution";34;"modularity.infomap";0,332592490853925
"P22_084_degdist";"degree_distribution";34;"nestedness";22,1098644959446
"P22_084_degdist";"degree_distribution";34;"centrality.degree";0,199101527403414
"P22_084_degdist";"degree_distribution";34;"centrality.eigen";0,477466674430666
"P22_084_degdist";"degree_distribution";34;"interaction.overlap";0,172648670662115
"P22_084_degdist";"degree_distribution";34;"link.density";5,28971962616822
