"network_id";"null_model";"replicate";"metric";"value"
"WOL_304_degdist";"degree_distribution";77;"richness";88
"WOL_304_degdist";"degree_distribution";77;"connectance";0,121212121212121
"WOL_304_degdist";"degree_distribution";77;"degree.shannon";4,0291759134955
"WOL_304_degdist";"degree_distribution";77;"degree.mean";3,81818181818182
"WOL_304_degdist";"degree_distribution";77;"degree.sd";4,49404575309709
"WOL_304_degdist";"degree_distribution";77;"degree.skewness";3,23722800539083
"WOL_304_degdist";"degree_distribution";77;"degree.kurtosis";16,3935931914993
"WOL_304_degdist";"degree_distribution";77;"modularity.betweenness";0,413584183673469
"WOL_304_degdist";"degree_distribution";77;"modularity.infomap";0,423929988662132
"WOL_304_degdist";"degree_distribution";77;"nestedness";21,1655632259992
"WOL_304_degdist";"degree_distribution";77;"centrality.degree";0,307939053728949
"WOL_304_degdist";"degree_distribution";77;"centrality.eigen";0,430001217489254
"WOL_304_degdist";"degree_distribution";77;"interaction.overlap";0,184019962050905
"WOL_304_degdist";"degree_distribution";77;"link.density";3,81818181818182
