"network_id";"null_model";"replicate";"metric";"value"
"B22_18_degdist";"degree_distribution";70;"richness";33
"B22_18_degdist";"degree_distribution";70;"connectance";0,202898550724638
"B22_18_degdist";"degree_distribution";70;"degree.shannon";3,19417222198989
"B22_18_degdist";"degree_distribution";70;"degree.mean";2,54545454545455
"B22_18_degdist";"degree_distribution";70;"degree.sd";2,25126227218905
"B22_18_degdist";"degree_distribution";70;"degree.skewness";1,7835500401487
"B22_18_degdist";"degree_distribution";70;"degree.kurtosis";5,69651762553038
"B22_18_degdist";"degree_distribution";70;"modularity.betweenness";0,470804988662132
"B22_18_degdist";"degree_distribution";70;"modularity.infomap";0,494047619047619
"B22_18_degdist";"degree_distribution";70;"nestedness";20,9827420901246
"B22_18_degdist";"degree_distribution";70;"centrality.degree";0,247983870967742
"B22_18_degdist";"degree_distribution";70;"centrality.eigen";0,398435775553208
"B22_18_degdist";"degree_distribution";70;"interaction.overlap";0,256464728298377
"B22_18_degdist";"degree_distribution";70;"link.density";2,54545454545455
