"network_id";"null_model";"replicate";"metric";"value"
"B22_19_degdist";"degree_distribution";26;"richness";65
"B22_19_degdist";"degree_distribution";26;"connectance";0,1640625
"B22_19_degdist";"degree_distribution";26;"degree.shannon";3,66166345989435
"B22_19_degdist";"degree_distribution";26;"degree.mean";3,87692307692308
"B22_19_degdist";"degree_distribution";26;"degree.sd";5,04203484563677
"B22_19_degdist";"degree_distribution";26;"degree.skewness";3,01750651259205
"B22_19_degdist";"degree_distribution";26;"degree.kurtosis";12,2534660699994
"B22_19_degdist";"degree_distribution";26;"modularity.betweenness";0,29935122197027
"B22_19_degdist";"degree_distribution";26;"modularity.infomap";0,0594923154446965
"B22_19_degdist";"degree_distribution";26;"nestedness";34,9375367430923
"B22_19_degdist";"degree_distribution";26;"centrality.degree";0,356646825396825
"B22_19_degdist";"degree_distribution";26;"centrality.eigen";0,431942602376837
"B22_19_degdist";"degree_distribution";26;"interaction.overlap";0,182078084203497
"B22_19_degdist";"degree_distribution";26;"link.density";3,87692307692308
