"network_id";"null_model";"replicate";"metric";"value"
"WOL_264_degdist";"degree_distribution";96;"richness";48
"WOL_264_degdist";"degree_distribution";96;"connectance";0,19459219858156
"WOL_264_degdist";"degree_distribution";96;"degree.shannon";3,73316034223058
"WOL_264_degdist";"degree_distribution";96;"degree.mean";9,14583333333333
"WOL_264_degdist";"degree_distribution";96;"degree.sd";4,78912590671352
"WOL_264_degdist";"degree_distribution";96;"degree.skewness";0,383523209947044
"WOL_264_degdist";"degree_distribution";96;"degree.kurtosis";2,11913848948553
"WOL_264_degdist";"degree_distribution";96;"modularity.betweenness";0,0412824757032186
"WOL_264_degdist";"degree_distribution";96;"modularity.infomap";0
"WOL_264_degdist";"degree_distribution";96;"nestedness";16,5527506320685
"WOL_264_degdist";"degree_distribution";96;"centrality.degree";0,351526364477336
"WOL_264_degdist";"degree_distribution";96;"centrality.eigen";0,289318007611752
"WOL_264_degdist";"degree_distribution";96;"interaction.overlap";0,209259871727814
"WOL_264_degdist";"degree_distribution";96;"link.density";9,14583333333333
