"network_id";"null_model";"replicate";"metric";"value"
"mangal_1522_degdist";"degree_distribution";77;"richness";25
"mangal_1522_degdist";"degree_distribution";77;"connectance";0,178333333333333
"mangal_1522_degdist";"degree_distribution";77;"degree.shannon";2,892527531022
"mangal_1522_degdist";"degree_distribution";77;"degree.mean";4,28
"mangal_1522_degdist";"degree_distribution";77;"degree.sd";3,92130930515136
"mangal_1522_degdist";"degree_distribution";77;"degree.skewness";1,62246028592629
"mangal_1522_degdist";"degree_distribution";77;"degree.kurtosis";4,46667233558785
"mangal_1522_degdist";"degree_distribution";77;"modularity.betweenness";2,22044604925031e-16
"mangal_1522_degdist";"degree_distribution";77;"modularity.infomap";2,22044604925031e-16
"mangal_1522_degdist";"degree_distribution";77;"nestedness";27,232905982906
"mangal_1522_degdist";"degree_distribution";77;"centrality.degree";0,684782608695652
"mangal_1522_degdist";"degree_distribution";77;"centrality.eigen";0,326161092723889
"mangal_1522_degdist";"degree_distribution";77;"interaction.overlap";0,28997523813815
"mangal_1522_degdist";"degree_distribution";77;"link.density";4,28
