"network_id";"null_model";"replicate";"metric";"value"
"gateway_155_degdist";"degree_distribution";3;"richness";346
"gateway_155_degdist";"degree_distribution";3;"connectance";0,0843176677557175
"gateway_155_degdist";"degree_distribution";3;"degree.shannon";5,55014678233306
"gateway_155_degdist";"degree_distribution";3;"degree.mean";29,0895953757225
"gateway_155_degdist";"degree_distribution";3;"degree.sd";24,7471984971833
"gateway_155_degdist";"degree_distribution";3;"degree.skewness";1,99408920543761
"gateway_155_degdist";"degree_distribution";3;"degree.kurtosis";7,94450829568567
"gateway_155_degdist";"degree_distribution";3;"modularity.betweenness";NA
"gateway_155_degdist";"degree_distribution";3;"modularity.infomap";0,408881712485338
"gateway_155_degdist";"degree_distribution";3;"nestedness";9,64564552300804
"gateway_155_degdist";"degree_distribution";3;"centrality.degree";0,343276036400404
"gateway_155_degdist";"degree_distribution";3;"centrality.eigen";0,375694538805567
"gateway_155_degdist";"degree_distribution";3;"interaction.overlap";0,146187037448314
"gateway_155_degdist";"degree_distribution";3;"link.density";29,0895953757225
