"network_id";"null_model";"replicate";"metric";"value"
"mangal_1228_degdist";"degree_distribution";67;"richness";57
"mangal_1228_degdist";"degree_distribution";67;"connectance";0,214285714285714
"mangal_1228_degdist";"degree_distribution";67;"degree.shannon";3,78436808443166
"mangal_1228_degdist";"degree_distribution";67;"degree.mean";12
"mangal_1228_degdist";"degree_distribution";67;"degree.sd";9,42451211317745
"mangal_1228_degdist";"degree_distribution";67;"degree.skewness";1,29776503369329
"mangal_1228_degdist";"degree_distribution";67;"degree.kurtosis";3,33366242700887
"mangal_1228_degdist";"degree_distribution";67;"modularity.betweenness";0
"mangal_1228_degdist";"degree_distribution";67;"modularity.infomap";0
"mangal_1228_degdist";"degree_distribution";67;"nestedness";39,2946509072238
"mangal_1228_degdist";"degree_distribution";67;"centrality.degree";0,58474025974026
"mangal_1228_degdist";"degree_distribution";67;"centrality.eigen";0,28606876132116
"mangal_1228_degdist";"degree_distribution";67;"interaction.overlap";0,326999079632405
"mangal_1228_degdist";"degree_distribution";67;"link.density";12
