"network_id";"null_model";"replicate";"metric";"value"
"WOL_267_degdist";"degree_distribution";30;"richness";105
"WOL_267_degdist";"degree_distribution";30;"connectance";0,0628205128205128
"WOL_267_degdist";"degree_distribution";30;"degree.shannon";4,25335378427827
"WOL_267_degdist";"degree_distribution";30;"degree.mean";6,53333333333333
"WOL_267_degdist";"degree_distribution";30;"degree.sd";6,78525928684701
"WOL_267_degdist";"degree_distribution";30;"degree.skewness";3,01744666400538
"WOL_267_degdist";"degree_distribution";30;"degree.kurtosis";17,8539452620671
"WOL_267_degdist";"degree_distribution";30;"modularity.betweenness";0,171913913420429
"WOL_267_degdist";"degree_distribution";30;"modularity.infomap";0,0606124998937519
"WOL_267_degdist";"degree_distribution";30;"nestedness";12,9069631018607
"WOL_267_degdist";"degree_distribution";30;"centrality.degree";0,492718446601942
"WOL_267_degdist";"degree_distribution";30;"centrality.eigen";0,431111634150483
"WOL_267_degdist";"degree_distribution";30;"interaction.overlap";0,116757985403837
"WOL_267_degdist";"degree_distribution";30;"link.density";6,53333333333333
