"network_id";"null_model";"replicate";"metric";"value"
"gateway_031_degdist";"degree_distribution";34;"richness";142
"gateway_031_degdist";"degree_distribution";34;"connectance";0,222904804714814
"gateway_031_degdist";"degree_distribution";34;"degree.shannon";4,70493352741329
"gateway_031_degdist";"degree_distribution";34;"degree.mean";31,4295774647887
"gateway_031_degdist";"degree_distribution";34;"degree.sd";22,4453308693452
"gateway_031_degdist";"degree_distribution";34;"degree.skewness";0,614366790813003
"gateway_031_degdist";"degree_distribution";34;"degree.kurtosis";1,98470495984569
"gateway_031_degdist";"degree_distribution";34;"modularity.betweenness";0,0697536028175803
"gateway_031_degdist";"degree_distribution";34;"modularity.infomap";0
"gateway_031_degdist";"degree_distribution";34;"nestedness";31,9696493992873
"gateway_031_degdist";"degree_distribution";34;"centrality.degree";0,405065856129686
"gateway_031_degdist";"degree_distribution";34;"centrality.eigen";0,407754936209391
"gateway_031_degdist";"degree_distribution";34;"interaction.overlap";0,27069755641003
"gateway_031_degdist";"degree_distribution";34;"link.density";31,4295774647887
