"network_id";"null_model";"replicate";"metric";"value"
"WOL_260_degdist";"degree_distribution";74;"richness";28
"WOL_260_degdist";"degree_distribution";74;"connectance";0,332010582010582
"WOL_260_degdist";"degree_distribution";74;"degree.shannon";3,24130173561758
"WOL_260_degdist";"degree_distribution";74;"degree.mean";8,96428571428571
"WOL_260_degdist";"degree_distribution";74;"degree.sd";3,79553483136233
"WOL_260_degdist";"degree_distribution";74;"degree.skewness";0,185328978752464
"WOL_260_degdist";"degree_distribution";74;"degree.kurtosis";2,18835558546474
"WOL_260_degdist";"degree_distribution";74;"modularity.betweenness";0,0323328201139665
"WOL_260_degdist";"degree_distribution";74;"modularity.infomap";0
"WOL_260_degdist";"degree_distribution";74;"nestedness";18,8041455898599
"WOL_260_degdist";"degree_distribution";74;"centrality.degree";0,393162393162393
"WOL_260_degdist";"degree_distribution";74;"centrality.eigen";0,208643144005046
"WOL_260_degdist";"degree_distribution";74;"interaction.overlap";0,352199533501257
"WOL_260_degdist";"degree_distribution";74;"link.density";8,96428571428571
