"network_id";"null_model";"replicate";"metric";"value"
"mangal_1595_degdist";"degree_distribution";44;"richness";20
"mangal_1595_degdist";"degree_distribution";44;"connectance";0,442105263157895
"mangal_1595_degdist";"degree_distribution";44;"degree.shannon";2,92579503374877
"mangal_1595_degdist";"degree_distribution";44;"degree.mean";8,4
"mangal_1595_degdist";"degree_distribution";44;"degree.sd";3,05045294307169
"mangal_1595_degdist";"degree_distribution";44;"degree.skewness";-0,310920931704631
"mangal_1595_degdist";"degree_distribution";44;"degree.kurtosis";2,53070166458508
"mangal_1595_degdist";"degree_distribution";44;"modularity.betweenness";0,0541383219954649
"mangal_1595_degdist";"degree_distribution";44;"modularity.infomap";0
"mangal_1595_degdist";"degree_distribution";44;"nestedness";27,0553751803752
"mangal_1595_degdist";"degree_distribution";44;"centrality.degree";0,315789473684211
"mangal_1595_degdist";"degree_distribution";44;"centrality.eigen";0,162140189203178
"mangal_1595_degdist";"degree_distribution";44;"interaction.overlap";0,447465223611061
"mangal_1595_degdist";"degree_distribution";44;"link.density";8,4
