"network_id";"metric";"value"
"B22_22";"richness";73
"B22_22";"connectance";0,167133520074697
"B22_22";"degree.shannon";3,9343064001557
"B22_22";"degree.mean";4,9041095890411
"B22_22";"degree.sd";4,50667524518921
"B22_22";"degree.skewness";1,58041539048794
"B22_22";"degree.kurtosis";5,37577468053903
"B22_22";"modularity.betweenness";0,410739365188352
"B22_22";"modularity.infomap";0,40292125713929
"B22_22";"nestedness";23,2546535134426
"B22_22";"centrality.degree";0,244131455399061
"B22_22";"centrality.eigen";0,409032173061312
"B22_22";"interaction.overlap";0,344162703937173
"B22_22";"link.density";4,9041095890411
