"network_id";"metric";"value"
"gateway_014";"richness";126
"gateway_014";"connectance";0,22584126984127
"gateway_014";"degree.shannon";4,58433045492564
"gateway_014";"degree.mean";28,2301587301587
"gateway_014";"degree.sd";20,3403688062582
"gateway_014";"degree.skewness";0,830497240503262
"gateway_014";"degree.kurtosis";2,84026909950728
"gateway_014";"modularity.betweenness";0,0743886719270226
"gateway_014";"modularity.infomap";0
"gateway_014";"nestedness";32,679725934348
"gateway_014";"centrality.degree";0,450967741935484
"gateway_014";"centrality.eigen";0,441883530562691
"gateway_014";"interaction.overlap";0,285989327180064
"gateway_014";"link.density";28,2301587301587
