"network_id";"metric";"value"
"P22_175";"richness";64
"P22_175";"connectance";0,158490566037736
"P22_175";"degree.shannon";3,55885203470488
"P22_175";"degree.mean";2,625
"P22_175";"degree.sd";4,2780354488465
"P22_175";"degree.skewness";4,69779912320138
"P22_175";"degree.kurtosis";26,8633362644604
"P22_175";"modularity.betweenness";0,506306689342404
"P22_175";"modularity.infomap";0,505243764172336
"P22_175";"nestedness";23,0908826945412
"P22_175";"centrality.degree";0,43215565796211
"P22_175";"centrality.eigen";0,482264877609965
"P22_175";"interaction.overlap";0,214630971630972
"P22_175";"link.density";2,625
