"network_id";"metric";"value"
"AI22_30";"richness";33
"AI22_30";"connectance";0,133603238866397
"AI22_30";"degree.shannon";3,21772232197693
"AI22_30";"degree.mean";2
"AI22_30";"degree.sd";1,82002747232013
"AI22_30";"degree.skewness";2,55819968606405
"AI22_30";"degree.kurtosis";9,22801708793165
"AI22_30";"modularity.betweenness";0,628558310376492
"AI22_30";"modularity.infomap";0,623507805325987
"AI22_30";"nestedness";17,5995024875622
"AI22_30";"centrality.degree";0,232862903225806
"AI22_30";"centrality.eigen";0,582378359755533
"AI22_30";"interaction.overlap";0,188539238539239
"AI22_30";"link.density";2
