"network_id";"metric";"value"
"TI134";"richness";1069
"TI134";"connectance";0,00798177083333333
"TI134";"degree.shannon";6,51678038725668
"TI134";"degree.mean";3,44059869036483
"TI134";"degree.sd";4,04254967575349
"TI134";"degree.skewness";3,06699888105831
"TI134";"degree.kurtosis";15,7761399550527
"TI134";"modularity.betweenness";0,904578788209423
"TI134";"modularity.infomap";0,876140217349844
"TI134";"nestedness";1,02807270188079
"TI134";"centrality.degree";0,0324196441421045
"TI134";"centrality.eigen";0,937252436814461
"TI134";"interaction.overlap";0,0129047429385777
"TI134";"link.density";3,44059869036483
