"network_id";"metric";"value"
"WOL_069";"richness";719
"WOL_069";"connectance";0,0169476205540742
"WOL_069";"degree.shannon";5,75047318725967
"WOL_069";"degree.mean";3,12934631432545
"WOL_069";"degree.sd";6,59798344232899
"WOL_069";"degree.skewness";7,52264648175988
"WOL_069";"degree.kurtosis";86,7565499926604
"WOL_069";"modularity.betweenness";0,610346666666667
"WOL_069";"modularity.infomap";0,562128197530864
"WOL_069";"nestedness";4,36834644216306
"WOL_069";"centrality.degree";0,136690326064576
"WOL_069";"centrality.eigen";0,630314086728532
"WOL_069";"interaction.overlap";0,0419769759858509
"WOL_069";"link.density";3,12934631432545
