"network_id";"metric";"value"
"M22_102";"richness";59
"M22_102";"connectance";0,133174791914388
"M22_102";"degree.shannon";3,71688848624627
"M22_102";"degree.mean";3,79661016949153
"M22_102";"degree.sd";3,45802246166968
"M22_102";"degree.skewness";1,21016297373251
"M22_102";"degree.kurtosis";3,46732086497364
"M22_102";"modularity.betweenness";0,33609693877551
"M22_102";"modularity.infomap";0,421356823979592
"M22_102";"nestedness";20,8083467595953
"M22_102";"centrality.degree";0,182093163944344
"M22_102";"centrality.eigen";0,514046824411343
"M22_102";"interaction.overlap";0,232046188852909
"M22_102";"link.density";3,79661016949153
