"network_id";"metric";"value"
"M22_89";"richness";31
"M22_89";"connectance";0,245
"M22_89";"degree.shannon";3,14923510072296
"M22_89";"degree.mean";3,16129032258065
"M22_89";"degree.sd";2,64697027049856
"M22_89";"degree.skewness";1,79629418676399
"M22_89";"degree.kurtosis";7,07258093690895
"M22_89";"modularity.betweenness";0,343606830487297
"M22_89";"modularity.infomap";0,412536443148688
"M22_89";"nestedness";26,2679738562091
"M22_89";"centrality.degree";0,350574712643678
"M22_89";"centrality.eigen";0,346601274634338
"M22_89";"interaction.overlap";0,394335372745589
"M22_89";"link.density";3,16129032258065
