"network_id";"metric";"value"
"mangal_1027";"richness";32
"mangal_1027";"connectance";0,416666666666667
"mangal_1027";"degree.shannon";3,24997864067809
"mangal_1027";"degree.mean";6,25
"mangal_1027";"degree.sd";3,98383831774527
"mangal_1027";"degree.skewness";0,319565889108576
"mangal_1027";"degree.kurtosis";2,27389450723776
"mangal_1027";"modularity.betweenness";0,0336
"mangal_1027";"modularity.infomap";0,0198
"mangal_1027";"nestedness";57,030753968254
"mangal_1027";"centrality.degree";0,301075268817204
"mangal_1027";"centrality.eigen";0,337083732195816
"mangal_1027";"interaction.overlap";0,595533714517122
"mangal_1027";"link.density";6,25
