"network_id";"metric";"value"
"TI110";"richness";102
"TI110";"connectance";0,0264635124298316
"TI110";"degree.shannon";4,42926113032537
"TI110";"degree.mean";1,29411764705882
"TI110";"degree.sd";1,25539024183298
"TI110";"degree.skewness";8,15178548369297
"TI110";"degree.kurtosis";75,7059355657052
"TI110";"modularity.betweenness";0,934802571166207
"TI110";"modularity.infomap";0,934802571166207
"TI110";"nestedness";0,230858022316276
"TI110";"centrality.degree";0,118217821782178
"TI110";"centrality.eigen";0,891483265558165
"TI110";"interaction.overlap";0,0694609591755846
"TI110";"link.density";1,29411764705882
