"network_id";"metric";"value"
"WOL_313";"richness";43
"WOL_313";"connectance";0,25765306122449
"WOL_313";"degree.shannon";3,44302465381062
"WOL_313";"degree.mean";4,69767441860465
"WOL_313";"degree.sd";4,16067121256798
"WOL_313";"degree.skewness";1,71174251268409
"WOL_313";"degree.kurtosis";5,57004742735029
"WOL_313";"modularity.betweenness";0,126262131163611
"WOL_313";"modularity.infomap";0,0545044603470249
"WOL_313";"nestedness";22,5806026636007
"WOL_313";"centrality.degree";0,332171893147503
"WOL_313";"centrality.eigen";0,407707226859961
"WOL_313";"interaction.overlap";0,314652321868393
"WOL_313";"link.density";4,69767441860465
