"network_id";"metric";"value"
"AI22_83";"richness";33
"AI22_83";"connectance";0,15
"AI22_83";"degree.shannon";3,21003679094039
"AI22_83";"degree.mean";2
"AI22_83";"degree.sd";1,75
"AI22_83";"degree.skewness";1,7763932371653
"AI22_83";"degree.kurtosis";5,03727613494377
"AI22_83";"modularity.betweenness";0,576216712580349
"AI22_83";"modularity.infomap";0,570247933884297
"AI22_83";"nestedness";10,9060402684564
"AI22_83";"centrality.degree";0,16633064516129
"AI22_83";"centrality.eigen";0,541181491737304
"AI22_83";"interaction.overlap";0,161047619047619
"AI22_83";"link.density";2
